event_date,ticker,price_move_1pct,price_move_5pct,shift_1pct_up,shift_1pct_down,shift_5pct_up,shift_5pct_down,shift_categories,previous_session_date,cutoff_utc,cutoff_new_york,interval_end_utc,timing_assumption,provisional_cutoff,article_id,queried_tickers,companies_discussed,headline,summary,source,url,published_at_utc,retrieved_at_utc,relevance_type,event_category,relevance_reason,excluded,exclusion_reason,duplicate_group_id,duplicate_group_size,duplicate_of_article_id,event_representative,exact_duplicate_group_id,raw_observation_count,finnhub_related,finnhub_category,image_url,normalized_url,matched_relevance_terms,article_match_key,publication_timestamp_utc,publication_timestamp_new_york,raw_content_variant_count,possible_revision_or_identity_conflict,known_revision_timestamp_present,missing_article_id,missing_headline,missing_source,missing_url,hours_before_cutoff,lookback_bucket,in_24h,in_72h,in_7d,historical_availability_uncertain,availability_note,known_post_cutoff_revision
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139250512,AVGO,AVGO|NVDA,Why Nvidia's earnings reports no longer shock the market,Why Nvidia's earnings reports no longer shock the market,MarketWatch,https://finnhub.io/api/news?id=af31d37eed68a07efe3fb2a63b988019799974677f67b30065c900d06088d992,2026-02-25T15:00:02Z,2026-09-14T15:36:17Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_d5f5c148fbbf0df9,1,,true,exact_73cb0fd38d1374ef,1,AVGO,company,,https://finnhub.io/api/news?id=af31d37eed68a07efe3fb2a63b988019799974677f67b30065c900d06088d992,Nvidia,ccb130e290144695fe2007c8,2026-02-25T15:00:02+00:00,2026-02-25T10:00:02-05:00,1,0,0,0,0,0,0,5.999444444444444,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139210490,AMZN|MSFT,AMZN|MSFT|NVDA,"AI Stocks At Crossroads As Nvidia, Snowflake, CoreWeave, Salesforce Step Into Spotlight","AI stocks have been volatile with earnings reports due from Nvidia, CoreWeave, Snowflake and Salesforce. Here's what could move shares.",Yahoo,https://finnhub.io/api/news?id=c623451747d8740e04eb8de8ee5953652bf8cf726e1064736173fee6d71e066e,2026-02-25T15:07:06Z,2026-09-14T15:37:31Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_eced8fbc901a3b97,1,,true,exact_17a75f3514e764ef,2,AMZN|MSFT,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=c623451747d8740e04eb8de8ee5953652bf8cf726e1064736173fee6d71e066e,Nvidia,e8e22cb5ceac5e599a3a9a80,2026-02-25T15:07:06+00:00,2026-02-25T10:07:06-05:00,1,0,0,0,0,0,0,5.881666666666667,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139210556,MU,MU,Micron Ramps US$200b US Buildout As AI Demand Tests Valuation,Micron Technology plans to invest at least $200b in new chip fabrication facilities in Idaho and New York. The company is accelerating its U.S. expansion in response to demand tied to AI infrastructure. Micron reports that its high bandwidth memory production is already fully booked for 2026 under multi year contracts. The company is prioritizing AI and enterprise markets and stepping back from lower margin consumer memory products. Micron Technology (NasdaqGS: MU) is leaning hard into the...,Yahoo,https://finnhub.io/api/news?id=36aaad1a50ba5fa73d51e891e54c8b374da04c0aec471a9703b291b0e494cb09,2026-02-25T15:10:16Z,2026-09-14T15:35:36Z,indirect,manufacturing_packaging_hbm,"Foundry, advanced-packaging, or HBM capacity can constrain Nvidia accelerator shipments.",true,generic_recommendation_or_listicle,event_79787d5e523f3506,1,,true,exact_aca10e54ad7feab3,1,MU,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=36aaad1a50ba5fa73d51e891e54c8b374da04c0aec471a9703b291b0e494cb09,high bandwidth memory|micron,df47f348748a678d5dcdd8eb,2026-02-25T15:10:16+00:00,2026-02-25T10:10:16-05:00,1,0,0,0,0,0,0,5.828888888888889,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215454,MU,MU|NVDA,Forget Nvidia: Micron Is Up 330% in a Year and Still Looks Cheap,"Micron (NASDAQ:MU) was once seen as a volatile tech stock that made memory chips, a mundane piece of hardware required by computers that was sometimes in demand, sometimes not. The infamous memory cycle made this stock trade cheaply, since investors were always debating whether or not memory chips were in demand enough to push up ... Forget Nvidia: Micron Is Up 330% in a Year and Still Looks Cheap",Yahoo,https://finnhub.io/api/news?id=660eb342f8a7a18ced069c12f71f9a0ee02bb3ff71958eed9545efa48a8196ef,2026-02-25T15:30:12Z,2026-09-14T15:35:36Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_a2dc7fbb79241ce2,1,,true,exact_242da512e108e1f1,1,MU,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=660eb342f8a7a18ced069c12f71f9a0ee02bb3ff71958eed9545efa48a8196ef,Nvidia,1f1a9a5a4a706945aa7d8da6,2026-02-25T15:30:12+00:00,2026-02-25T10:30:12-05:00,1,0,0,0,0,0,0,5.496666666666667,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139232438,NVDA,NVDA,"Moomoo Is Offering Up to $1,000 in Free Nvidia Stock for New Users",,Benzinga,https://finnhub.io/api/news?id=d5f79baa0e606ae4f4294edb61149333814b8b8530cb158611dcb151cb2c285e,2026-02-25T16:31:12Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_05e9692e27275846,1,,true,exact_00006be276efa630,1,NVDA,company,https://cdn.benzinga.com/files/images/story/2026/02/25/Nvidia-Logo-On-A-Smartphone-Screen-Again_1.jpeg?width=2048&height=1536,https://finnhub.io/api/news?id=d5f79baa0e606ae4f4294edb61149333814b8b8530cb158611dcb151cb2c285e,Nvidia,0d814aa99c7f3089faad0fae,2026-02-25T16:31:12+00:00,2026-02-25T11:31:12-05:00,1,0,0,0,0,0,0,4.48,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215415,META,META|NVDA,Jim Cramer is Still Enthusiastic About NVIDIA (NVDA),We recently published 10 Stocks Jim Cramer Discussed & Continued To Talk About AI & Enterprise Software. NVIDIA Corporation (NASDAQ:NVDA) is one of the stocks Jim Cramer discussed. NVIDIA Corporation (NASDAQ:NVDA)’s shares are up by 47% over the past year and by 2% year-to-date. While the stock became one of the top performers in the […],Yahoo,https://finnhub.io/api/news?id=488a8c6df598077c054b57c18f6472d85392e3c3b163b1d2ba6df27157d83261,2026-02-25T16:33:54Z,2026-09-14T15:43:14Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_6ba7e7ca51bfbbe6,1,,true,exact_b68740b042e9df7e,1,META,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=488a8c6df598077c054b57c18f6472d85392e3c3b163b1d2ba6df27157d83261,Nvidia|NVDA,87b86a46f448c3993d1f1a69,2026-02-25T16:33:54+00:00,2026-02-25T11:33:54-05:00,1,0,0,0,0,0,0,4.435,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215378,AMZN|GOOGL|META|MSFT,AMZN|GOOGL|META|MSFT|NVDA,Nvidia Q4 Earnings on Deck -- May Shake the Entire AI Market,Nvidia Earnings Loom as AI Rally Faces Crucial Test,Yahoo,https://finnhub.io/api/news?id=7a151b77bd00859f7b7cdcc755f28973d61020130dd6fe22897354a2eaf3c65a,2026-02-25T16:37:03Z,2026-09-14T15:37:31Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_818abe1a4507fe39,1,,true,exact_bf3efef5d3915e1d,4,AMZN|GOOGL|META|MSFT,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=7a151b77bd00859f7b7cdcc755f28973d61020130dd6fe22897354a2eaf3c65a,Nvidia,a4911ecbc97f1ac20570d46a,2026-02-25T16:37:03+00:00,2026-02-25T11:37:03-05:00,1,0,0,0,0,0,0,4.3825,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215344,NVDA,NVDA,Nvidia Rallies 2% Ahead Of AI Giant's Report (Live Coverage),"Nvidia stock has been trending sideways for the last four months, weighed down by a host of concerns related to the AI megatrend.",Yahoo,https://finnhub.io/api/news?id=610459bd82a68a9a44bebe672bb207c14bf58857d91e17bef1d259e0d60665e4,2026-02-25T16:46:48Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_8e793f16931396d2,1,,true,exact_61ecac48f0222cbe,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=610459bd82a68a9a44bebe672bb207c14bf58857d91e17bef1d259e0d60665e4,Nvidia,2a68e1dc1ba020f5afa4260a,2026-02-25T16:46:48+00:00,2026-02-25T11:46:48-05:00,1,0,0,0,0,0,0,4.22,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215341,AMZN|AVGO|MU|NVDA,AMZN|AVGO|MU|NVDA,"Stock Market Today, Feb. 25: Investors brace for Nvidia, Salesforce earnings after market close","This live blog is refreshed periodically throughout the day with the latest updates from the market.To find the latest Stock Market Today threads, click here. Happy Wednesday. This is TheStreet’s Stock Market Today for Feb. 25, 2026. You can follow the latest updates on the market ...",Yahoo,https://finnhub.io/api/news?id=a2fa2cc297cf017d202b65e575fbb1cbd786cc5f143131a0f599ca0f567d0dd1,2026-02-25T16:51:40Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_3357665e1d9caa49,1,,true,exact_a6018df24d204727,4,AMZN|AVGO|MU|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=a2fa2cc297cf017d202b65e575fbb1cbd786cc5f143131a0f599ca0f567d0dd1,Nvidia,a47abacf9cc9c20870af068c,2026-02-25T16:51:40+00:00,2026-02-25T11:51:40-05:00,1,0,0,0,0,0,0,4.138888888888889,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215337,NVDA,NVDA,How Has Nvidia Stock Reacted to Earnings Previously?,"Nvidia shares ticked higher in midday trading Wednesday, ahead of earnings due after the close.  The chip maker's stock has slipped more than 6% from its October all-time high—when it became the first company to reach a $5 trillion market valuation—as investors begin to question whether the AI spending that fuels its growth can be sustained.  Despite the semiconductor maker not having missed Wall Street’s targets in at least five years, its earnings have triggered big stock moves in both directions.",Yahoo,https://finnhub.io/api/news?id=768b3131c18fcfe3d1fa22a3fa31dc3524d6d7109696793434fabd9a0f0fbb22,2026-02-25T17:00:43Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_eb069bddd3151737,1,,true,exact_2b0388cce29dac2b,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=768b3131c18fcfe3d1fa22a3fa31dc3524d6d7109696793434fabd9a0f0fbb22,Nvidia,d4b9270143fce6768d2f333f,2026-02-25T17:00:43+00:00,2026-02-25T12:00:43-05:00,1,0,0,0,0,0,0,3.9880555555555555,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215336,NVDA,NVDA,Bitcoin Breaks Three-Day Losing Streak as Risk Appetite Returns,"The largest cryptocurrency climbed more than 6% to roughly $68,300 in New York morning trading, marking its biggest intraday gain since Feb. 6 as technology stocks led a tentative rebound across risk assets.  “The move higher likely reflects some dip-buying behavior after the extended selloff,” said Caroline Mauron, co-founder of Orbit Markets, adding that Bitcoin reaching $70,000 would shift the narrative.  Traders are now turning their focus to Nvidia, which is expected to report earnings after the stock market’s close.",Yahoo,https://finnhub.io/api/news?id=7e92e2a0edfede21ea2b6530e5df318ae93266c7e118f7d40d04f5e8d40833dd,2026-02-25T17:02:36Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,summary_only_mention_without_material_nvidia_event,event_93e10a33927bc88a,1,,true,exact_23137e77145b65ca,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=7e92e2a0edfede21ea2b6530e5df318ae93266c7e118f7d40d04f5e8d40833dd,Nvidia,02d2db47e2d43c2e9a40d197,2026-02-25T17:02:36+00:00,2026-02-25T12:02:36-05:00,1,0,0,0,0,0,0,3.9566666666666666,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215335,NVDA,NVDA,Nvidia to report earnings on Feb. 25. How to tune in to the call.,"The company is expected to report $65.9 billion in revenue, according to Bloomberg analysts.",Yahoo,https://finnhub.io/api/news?id=85adaa8c7fa3d69efe3a09ebce14234514ccb09a3223260c307a1f2ed713244a,2026-02-25T17:03:59Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_424335573428ad0c,1,,true,exact_ee60288b5e2aba9e,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=85adaa8c7fa3d69efe3a09ebce14234514ccb09a3223260c307a1f2ed713244a,Nvidia,deb859caa8c2518ddc324e34,2026-02-25T17:03:59+00:00,2026-02-25T12:03:59-05:00,1,0,0,0,0,0,0,3.933611111111111,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139215376,META|MSFT,META|MSFT,White House to host Big Tech in pledge to rein in power costs,"The White House plans to host leading data center and artificial intelligence companies including ‌Microsoft, Anthropic and Meta Platforms in early March to formalize a ‌deal to shield consumers from rising electricity costs, according to two sources familiar with the ​plans.  The meeting is expected to advance an initiative President Donald Trump unveiled during his State of the Union address on Tuesday, in which he said he had told major technology firms they must build their own power plants to run ‌the rapidly-expanding fleet of ⁠data centers and other artificial intelligence infrastructure.",Yahoo,https://finnhub.io/api/news?id=95e96f4d31401598cd3105bf23cd5dbcc7d5e317d413a47a71cc79049641e9ae,2026-02-25T17:06:40Z,2026-09-14T15:37:31Z,indirect,ai_infrastructure_spending,Hyperscaler AI-infrastructure commitments can change demand for Nvidia GPUs and networking systems.,false,,event_7b1229f498f82889,1,,true,exact_a71a68e43af88fdc,2,META|MSFT,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=95e96f4d31401598cd3105bf23cd5dbcc7d5e317d413a47a71cc79049641e9ae,microsoft|meta|artificial intelligence|build,3191e5ef2feba559a0834418,2026-02-25T17:06:40+00:00,2026-02-25T12:06:40-05:00,1,0,0,0,0,0,0,3.888888888888889,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139210957,NVDA,NVDA,"The Market Awaits Nvidia, But This Data Center Builder Already Soars On Earnings",Data center builder Everus Construction is already up around 22% in the 2026 stock market and is roaring higher on earnings.,Yahoo,https://finnhub.io/api/news?id=a7c2d6bf0a56f3ffa9a6ab6c9605bfcd2690bfc8eae2b71d6ef70bece3bfae47,2026-02-25T17:12:04Z,2026-09-14T15:32:45Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,true,earnings_report_preview_or_recap,event_de5235baebf31399,1,,true,exact_dc7b75be9c077523,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=a7c2d6bf0a56f3ffa9a6ab6c9605bfcd2690bfc8eae2b71d6ef70bece3bfae47,Nvidia|data center,438bce0a115a2e428380a1fc,2026-02-25T17:12:04+00:00,2026-02-25T12:12:04-05:00,1,0,0,0,0,0,0,3.798888888888889,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139224054,GOOGL|MSFT|MU,GOOGL|MSFT|MU|NVDA,Nvidia's Earnings Could Be a Make or Break Moment for the Stock Market,AI chip giant Nvidia's quarterly earnings report could reinforce expectations for strong growth in businesses supplying data centers and amplify concerns about a deluge of industry-disrupting AI innovations on the horizon.,Yahoo,https://finnhub.io/api/news?id=fb27eed87fffe9f538d3d4980d34ee4a5aff13e85e7937beff837c7fda7b0d56,2026-02-25T17:17:10Z,2026-09-14T15:35:36Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,earnings_report_preview_or_recap,event_2d00b72c6e4c64ad,1,,true,exact_21d3239afc155a96,3,GOOGL|MSFT|MU,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=fb27eed87fffe9f538d3d4980d34ee4a5aff13e85e7937beff837c7fda7b0d56,Nvidia,e52fbb50711a6f27b31849c4,2026-02-25T17:17:10+00:00,2026-02-25T12:17:10-05:00,1,0,0,0,0,0,0,3.713888888888889,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139232437,NVDA,NVDA,"NVIDIA Q4 Adj. EPS $1.62 Beats $1.53 Estimate, Sales $68.127B Beat $66.003B Estimate",NVIDIA (NASDAQ:NVDA) reported quarterly earnings of $1.62 per share which beat the analyst consensus estimate of $1.53 by 5.81 percent. This is a 82.02 percent increase over earnings of $0.89 per share from the same,Benzinga,https://finnhub.io/api/news?id=8198b325372199dc9264a4370e96dedf02283ff28c065e9909fae1a05c564d60,2026-02-25T17:32:40Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_882cfa135127546c,1,,true,exact_6ea8d9397f797d55,1,NVDA,company,,https://finnhub.io/api/news?id=8198b325372199dc9264a4370e96dedf02283ff28c065e9909fae1a05c564d60,Nvidia|NVDA,ed3f2799e0efb5b364d9a3eb,2026-02-25T17:32:40+00:00,2026-02-25T12:32:40-05:00,1,0,0,0,0,0,0,3.4555555555555557,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139232436,NVDA,NVDA,NVIDIA Sees Q1 Sales $76.440B-$79.560B vs $71.963B Est,NVIDIA (NASDAQ:NVDA) sees Q1 sales of $76.440 billion-$79.560 billion vs $71.963 billion analyst estimate.,Benzinga,https://finnhub.io/api/news?id=c7df84e19a1c28e261b867b74c67297d5e38f69261652d356a796f309d763674,2026-02-25T17:33:33Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_96e826fc5d1fbdea,1,,true,exact_b6b935b524a39fcd,1,NVDA,company,,https://finnhub.io/api/news?id=c7df84e19a1c28e261b867b74c67297d5e38f69261652d356a796f309d763674,Nvidia|NVDA,380267bbe24b7ec4ae236303,2026-02-25T17:33:33+00:00,2026-02-25T12:33:33-05:00,1,0,0,0,0,0,0,3.4408333333333334,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139232435,NVDA,NVDA,"NVIDIA CFO Says Will Pay Its Next Quarterly Cash Dividend Of $0.01 Per Share On April 1, 2026; Not Assuming Any Data Center Compute Revenue From China In Q1 Outlook; Strategically Secured Inventory And Capacity To Meet Demand Beyond The Next Several Quarters; Expect Supply Constraints To Be A Headwind To Gaming In The First Quarter Of Fiscal 2027 And Beyond",,Benzinga,https://finnhub.io/api/news?id=6c359a60f85b3020177cb53d7c8c9d60e8a789a4330e0fb2ae8ec38487223fc9,2026-02-25T17:33:58Z,2026-09-14T15:32:45Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,false,,event_148276294a49acab,1,,true,exact_4f7166376fd3a0c8,1,NVDA,company,,https://finnhub.io/api/news?id=6c359a60f85b3020177cb53d7c8c9d60e8a789a4330e0fb2ae8ec38487223fc9,Nvidia|data center,20293b66423dc3c04a26740c,2026-02-25T17:33:58+00:00,2026-02-25T12:33:58-05:00,1,0,0,0,0,0,0,3.4338888888888888,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139232434,NVDA,NVDA,"NVIDIA Says Outlook For Q1 GAAP And Non-GAAP Gross Margins Are Expected To Be 74.9% And 75.0%, Respectively, +/- 50 Basis Points",,Benzinga,https://finnhub.io/api/news?id=08ce51482bdcaa840202fd64379f7c420e45376d0fea7353d456171c6e79e868,2026-02-25T17:35:41Z,2026-09-14T15:32:45Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_97a25d8c0dcbc204,1,,true,exact_9afb8dae5772f964,1,NVDA,company,,https://finnhub.io/api/news?id=08ce51482bdcaa840202fd64379f7c420e45376d0fea7353d456171c6e79e868,Nvidia,b47a97c9c1dc4a4376f5d4ef,2026-02-25T17:35:41+00:00,2026-02-25T12:35:41-05:00,1,0,0,0,0,0,0,3.4052777777777776,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-26,NVDA,-1,-1,0,1,0,1,1pct_down|5pct_down,2026-02-25,2026-02-25T21:00:00+00:00,2026-02-25T16:00:00-05:00,2026-02-26T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,139232433,NVDA,NVDA,NVIDIA CFO Says Q4 Data Center Revenue Driven By Accelerated Computing And AI,,Benzinga,https://finnhub.io/api/news?id=d14844cbb972df47c7fddd0c7491a180430d8cfa616ed069056c41e405e3295d,2026-02-25T17:36:00Z,2026-09-14T15:32:45Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,false,,event_9ba3f9252107273c,1,,true,exact_d0f3592f9aced987,1,NVDA,company,,https://finnhub.io/api/news?id=d14844cbb972df47c7fddd0c7491a180430d8cfa616ed069056c41e405e3295d,Nvidia|data center,1ea39386f0b4914c038fe9dd,2026-02-25T17:36:00+00:00,2026-02-25T12:36:00-05:00,1,0,0,0,0,0,0,3.4,0–24 hours,1,1,1,1,retrospective_snapshot_no_historical_version_guarantee,0
